"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"NIFTY","01-Mar-2019","28-Mar-2019","CE","9150","0","0","0","1685.15","0","1760.7","0","0","0","0","0","-"
"NIFTY","01-Mar-2019","28-Mar-2019","CE","9200","0","0","0","1600","1600","1710.95","0","0","0","450","0","-"
"NIFTY","01-Mar-2019","28-Mar-2019","CE","9250","0","0","0","1589.45","0","1661.25","0","0","0","0","0","-"
"NIFTY","01-Mar-2019","28-Mar-2019","CE","9300","1586.1","1595.2","1586.1","1595.2","1595.2","1595.2","2","16.34","2.39","1725","0","-"
"NIFTY","01-Mar-2019","28-Mar-2019","CE","9350","0","0","0","1615.35","0","1561.75","0","0","0","0","0","-"
"NIFTY","01-Mar-2019","28-Mar-2019","CE","9400","0","0","0","1438.2","1438.15","1512","0","0","0","14925","0","-"
"NIFTY","01-Mar-2019","28-Mar-2019","CE","9450","0","0","0","1521.7","0","1462.25","0","0","0","0","0","-"
"NIFTY","01-Mar-2019","28-Mar-2019","CE","9500","1400.9","1413.75","1365.4","1406.65","1401","1406.65","108","882.15","112.65","541575","1725","-"
"NIFTY","01-Mar-2019","28-Mar-2019","CE","9550","0","0","0","1429.35","0","1362.8","0","0","0","0","0","-"
"NIFTY","01-Mar-2019","28-Mar-2019","CE","9600","1294.55","1303","1269.4","1302.15","1301.3","1302.15","673","5500.37","654.77","94725","6450","-"
"NIFTY","01-Mar-2019","28-Mar-2019","CE","9650","0","0","0","1338.45","0","1263.3","0","0","0","0","0","-"
"NIFTY","01-Mar-2019","28-Mar-2019","CE","9700","1201.05","1218.75","1201.05","1218.45","1218.75","1218.45","8","65.46","7.26","10350","-300","-"
"NIFTY","01-Mar-2019","28-Mar-2019","CE","9750","0","0","0","1249.25","0","1163.85","0","0","0","0","0","-"
"NIFTY","01-Mar-2019","28-Mar-2019","CE","9800","1104.95","1107","1080","1107","1107","1107","6","49.05","4.95","21750","150","-"
"NIFTY","01-Mar-2019","28-Mar-2019","CE","9850","0","0","0","1162.05","0","1064.45","0","0","0","0","0","-"
"NIFTY","01-Mar-2019","28-Mar-2019","CE","9900","1011.95","1011.95","1011.95","1011.95","1011.95","1011.95","1","8.18",".76","12825","0","-"
"NIFTY","01-Mar-2019","28-Mar-2019","CE","9950","0","0","0","1077.05","0","965.15","0","0","0","0","0","-"
"NIFTY","01-Mar-2019","28-Mar-2019","CE","10000","890","928","881","920","920","920","931","7616.15","633.65","547575","7800","-"
"NIFTY","01-Mar-2019","28-Mar-2019","CE","10050","0","0","0","994.6","0","866.15","0","0","0","0","0","-"
"NIFTY","01-Mar-2019","28-Mar-2019","CE","10100","822.65","826.55","810","822.55","823.6","822.55","15","122.85","9.23","19875","225","-"
"NIFTY","01-Mar-2019","28-Mar-2019","CE","10150","766.75","766.75","766.75","766.75","766.75","766.75","1","8.19",".58","75","75","-"
"NIFTY","01-Mar-2019","28-Mar-2019","CE","10200","720","741.65","700","740","740","740","28","229.42","15.22","57975","450","-"
"NIFTY","01-Mar-2019","28-Mar-2019","CE","10250","0","0","0","838.2","0","670.65","0","0","0","0","0","-"
"NIFTY","01-Mar-2019","28-Mar-2019","CE","10300","639.25","653.4","605","645.2","634.3","645.2","52","426.28","24.58","94275","225","-"
"NIFTY","01-Mar-2019","28-Mar-2019","CE","10350","0","0","0","765.15","0","575.6","0","0","0","0","0","-"
"NIFTY","01-Mar-2019","28-Mar-2019","CE","10400","552.65","560.35","521.95","553","552","553","130","1067.3","53.3","108600","-975","-"
"NIFTY","01-Mar-2019","28-Mar-2019","CE","10450","515","515","515","515","515","515","1","8.22",".39","375","0","-"
"NIFTY","01-Mar-2019","28-Mar-2019","CE","10500","468.05","482.4","435.95","469.9","470","469.9","1191","9791.19","412.06","325725","1875","-"
"NIFTY","01-Mar-2019","28-Mar-2019","CE","10550","0","0","0","390","390","397.1","0","0","0","300","0","-"
"NIFTY","01-Mar-2019","28-Mar-2019","CE","10600","392.9","404","358","390.05","386.95","390.05","1807","14882.61","516.96","254775","-3675","-"
"NIFTY","01-Mar-2019","28-Mar-2019","CE","10650","359.95","359.95","332.3","347.25","341.75","347.25","68","560.53","17.38","6375","-3075","-"
"NIFTY","01-Mar-2019","28-Mar-2019","CE","10700","313","325","285","311.25","313","311.25","4644","38333.24","1065.14","605625","-22725","-"
"NIFTY","01-Mar-2019","28-Mar-2019","CE","10750","278.3","286.1","251.1","272.2","263.15","272.2","218","1801.97","44.34","11625","750","-"
"NIFTY","01-Mar-2019","28-Mar-2019","CE","10800","230.95","252","217","239","239.4","239","26963","223113.44","4713.14","1071750","-84225","-"
"NIFTY","01-Mar-2019","28-Mar-2019","CE","10850","207","218","187.05","206.4","206","206.4","2083","17269.14","318.73","64200","26925","-"
"NIFTY","01-Mar-2019","28-Mar-2019","CE","10900","173","184.8","156","175.7","174.55","175.7","40375","335245.79","5180.17","1310625","137775","-"
"NIFTY","01-Mar-2019","28-Mar-2019","CE","10950","144.65","155.75","131","145.65","147.95","145.65","2190","18219.09","233.72","57825","27150","-"
"NIFTY","01-Mar-2019","28-Mar-2019","CE","11000","119.85","129","107","121.1","119.9","121.1","43644","363934.27","3871.27","1883325","300075","-"
"NIFTY","01-Mar-2019","28-Mar-2019","CE","11050","105.65","105.95","85.65","96.75","91.25","96.75","845","7064.51","61.58","29850","12750","-"
"NIFTY","01-Mar-2019","28-Mar-2019","CE","11100","77.85","85.05","67.6","76.55","76.6","76.55","19767","165688.83","1128.56","834825","72000","-"
"NIFTY","01-Mar-2019","28-Mar-2019","CE","11150","65.8","66.9","52.6","59.1","58.9","59.1","789","6633.04","35.03","25275","18750","-"
"NIFTY","01-Mar-2019","28-Mar-2019","CE","11200","46.2","52.6","39.5","44.95","45","44.95","24786","209041.38","838.98","1272900","147525","-"
"NIFTY","01-Mar-2019","28-Mar-2019","CE","11250","36","36.9","29.25","33","33.2","33","390","3300.15","9.53","17700","16875","-"
"NIFTY","01-Mar-2019","28-Mar-2019","CE","11300","19.55","29.7","19.55","24.15","24.5","24.15","20227","171805.49","381.67","982950","161475","-"
"NIFTY","01-Mar-2019","28-Mar-2019","CE","11350","23.75","23.8","15.15","16.95","17.15","16.95","196","1670.99","2.54","6000","4725","-"
"NIFTY","01-Mar-2019","28-Mar-2019","CE","11400","18.1","18.1","10.95","12.35","13.4","12.35","20508","175541.25","197.85","1140900","274650","-"
"NIFTY","01-Mar-2019","28-Mar-2019","CE","11450","6.05","11.75","6.05","9.85","10.35","9.85","206","1770.42","1.4","10950","9975","-"
"NIFTY","01-Mar-2019","28-Mar-2019","CE","11500","7.5","9.75","6.6","7.65","7.9","7.65","16091","138874.54","89.67","1523775","270750","-"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","11550","5.35","9.75","4.45","9.2","9.75","9.2","101","875.49",".58","2400","2400","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","11600","2.55","7.3","2.55","6.8","6.4","6.8","6053","52683.22","22.12","160650","-16050","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","11650","4.45","4.45","3.35","3.85","3.85","3.85","31","270.95",".09","75","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","11700","3.6","4.5","2.8","3.95","4.15","3.95","2065","18125.72","5.34","132375","18525","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","11750","0","0","0","131.45","0","4.25","0","0","0","0","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","11800","2.65","3.65","2.5","3.35","3.65","3.35","1492","13207.52","3.32","84450","4200","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","11850","0","0","0","111.9","0","2.15","0","0","0","0","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","11900","2.2","2.9","2.2","2.65","2.7","2.65","377","3365.48",".75","30450","1950","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","11950","0","0","0","94.75","0","1.05","0","0","0","0","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","12000","1.55","2.85","1.55","2.7","2.65","2.7","5414","48736.66","10.66","771225","124200","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","12050","0","0","0","79.9","0","0.5","0","0","0","0","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","12100","2.6","2.6","2.5","2.5","2.5","2.5","2","18.15","0","12225","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","12150","0","0","0","67.05","0","0.2","0","0","0","0","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","12200","1.3","1.4","1.2","1.25","1.35","1.25","91","832.74",".09","24525","1500","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","12250","0","0","0","19.95","19.95","0.1","0","0","0","0","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","12300","0","0","0","1.5","1.5","0.05","0","0","0","3150","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","12350","0","0","0","7.4","7.4","0.05","0","0","0","0","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","12400","0.85","1.35","0.85","1.35","1.1","1.35","36","334.83",".03","35250","-1350","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","12450","0","0","0","7.85","0","0.05","0","0","0","0","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","12500","1.1","1.6","1","1.3","1.2","1.3","316","2962.8",".3","174825","-4500","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","12550","0","0","0","3.65","0","0","0","0","0","0","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","12600","0","0","0","198.75","0","0","0","0","0","0","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","12700","0","0","0","11.4","11.4","0","0","0","0","75","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","12800","2.4","2.4","1.8","2.3","2.3","2.3","70","672.12",".12","5250","5250","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","12900","0","0","0","1.05","1.05","0","0","0","0","1650","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","13000","1.8","1.9","0.75","0.9","0.85","0.9","510","4972.91",".41","133425","675","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","13100","0","0","0","80.35","0","0","0","0","0","0","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","13200","0","0","0","58.4","0","0","0","0","0","0","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","13300","0","0","0","1.5","0.35","0","0","0","0","75","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","13400","0","0","0","3","3","0","0","0","0","150","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","13500","0.5","0.75","0.5","0.75","0.75","0.75","4","40.5","0","3975","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","13600","0","0","0","3","3","0","0","0","0","75","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","13700","0","0","0","2","2","0","0","0","0","75","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","13800","0","0","0","3","3","0","0","0","0","75","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","13900","0","0","0","19.85","0","0","0","0","0","0","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","14000","0.85","1.25","0.85","0.9","0.85","0.9","188","1974.15",".15","122550","-3675","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","14100","0","0","0","1","1","0","0","0","0","1800","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","7600","3341.9","3382.3","3341.9","3382","3382","3382","38","312.41","95.81","10050","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","7700","0","0","0","2970.55","0","3321.5","0","0","0","0","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","7800","0","0","0","2879.65","0","3221.95","0","0","0","0","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","7900","0","0","0","2789.15","0","3122.4","0","0","0","0","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","8000","2852.4","3008.6","2852.4","3005.2","3008","3005.2","522","4283.79","1151.79","565425","-13200","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","8100","0","0","0","2609.7","0","2923.25","0","0","0","0","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","8200","0","0","0","2520.85","0","2823.7","0","0","0","0","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","8300","0","0","0","2432.65","0","2724.15","0","0","0","0","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","8400","0","0","0","2345.25","0","2624.6","0","0","0","0","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","8500","2415.7","2525","2415.7","2525","2525","2525","40","327.85","72.85","537600","-1800","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","8600","2433","2433","2433","2433","2433","2433","1","8.27","1.82","997650","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","8700","2333","2333","2333","2333","2333","2333","1","8.27","1.75","717075","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","8800","0","0","0","2005","0","2226.35","0","0","0","0","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","8900","0","0","0","1922.75","0","2126.8","0","0","0","0","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","9000","1853.25","2023.95","1850.5","2015.6","2011.4","2015.6","610","5029.2","911.7","895425","8175","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","9100","0","0","0","1732.15","1736.45","1927.7","0","0","0","675","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","9150","0","0","0","1685.15","0","1877.9","0","0","0","0","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","9200","0","0","0","1600","1600","1828.15","0","0","0","450","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","9250","0","0","0","1589.45","0","1778.35","0","0","0","0","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","9300","0","0","0","1595.2","1595.2","1728.6","0","0","0","1725","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","9350","0","0","0","1615.35","0","1678.8","0","0","0","0","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","9400","0","0","0","1438.2","1438.15","1629","0","0","0","14925","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","9450","0","0","0","1521.7","0","1579.25","0","0","0","0","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","9500","1356.15","1528.75","1355.9","1517.35","1515.75","1517.35","229","1882.23","250.6","545025","3450","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","9550","0","0","0","1429.35","0","1479.7","0","0","0","0","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","9600","1241.4","1424.2","1241.4","1419.4","1417.05","1419.4","896","7342.58","891.38","99075","4350","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","9650","0","0","0","1338.45","0","1380.15","0","0","0","0","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","9700","1220.8","1320","1220.8","1320","1320","1320","2","16.46","1.91","10350","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","9750","0","0","0","1249.25","0","1280.55","0","0","0","0","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","9800","1085","1220","1085","1218.75","1218","1218.75","21","172.57","18.22","22425","675","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","9850","0","0","0","1162.05","0","1181.05","0","0","0","0","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","9900","1027.45","1113.65","1027.45","1113.65","1113.65","1113.65","10","82.37","8.12","12900","75","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","9950","0","0","0","1077.05","0","1081.55","0","0","0","0","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","10000","853.8","1036.5","853.8","1031.5","1026.4","1031.5","504","4141.79","361.79","535275","-12300","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","10050","0","0","0","994.6","0","982.15","0","0","0","0","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","10100","798","934.75","791","929.5","927.65","929.5","39","319.92","24.49","20625","750","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","10150","0","0","0","766.75","766.75","882.95","0","0","0","75","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","10200","690","844.2","690","840","840","840","75","617.09","43.34","57975","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","10250","0","0","0","838.2","0","784.35","0","0","0","0","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","10300","578.9","750","578.9","748.05","740","748.05","123","1011.13","60.96","94275","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","10350","0","0","0","765.15","0","686.75","0","0","0","0","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","10400","508.25","654.9","505.1","647.55","646.35","647.55","126","1039.13","56.33","107250","-1350","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","10450","0","0","0","515","515","591","0","0","0","375","0","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","10500","444.05","570.1","398.55","560.2","555","560.2","894","7375.27","335.02","314700","-11025","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","10550","450","482.75","450","482.75","482.75","482.75","8","66.07","2.77","225","-75","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","10600","350","480.75","337.1","471.65","461.05","471.65","3237","26747.18","1013.03","218775","-36000","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","10650","316.05","381.2","310.05","381.2","381.2","381.2","18","148.25","4.48","6450","75","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","10700","286","394","263.05","385.2","387.25","385.2","5276","43688.9","1349","605100","-525","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","10750","244.4","350","235.4","347.75","345.65","347.75","134","1107.67","27.29","13425","1800","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","10800","196.45","313.6","187.35","307.35","306.15","307.35","19036","157657.85","3466.25","1027500","-44250","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","10850","172.85","272","169.55","267.9","265.05","267.9","2774","23004.52","431.1","53250","-10950","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","10900","170","238.2","136","232.6","232","232.6","48020","399065.51","6502.01","1199925","-110700","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","10950","130.25","204.05","113.6","198.2","198","198.2","4425","36840.44","500.13","55575","-2250","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","11000","100","170.85","84.35","166.4","165.2","166.4","55755","465370.85","5392.1","1812825","-70500","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","11050","82.8","141.65","59.8","137.6","138.45","137.6","2347","19649.99","199.23","51375","21525","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","11100","55.25","114.65","52.85","110.95","110.25","110.95","39328","329946.9","2541.3","1181175","346350","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","11150","50.05","92","45.1","89.05","87.55","89.05","1604","13494.73","81.28","37500","12225","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","11200","33","72.85","29.1","69.45","68.9","69.45","42619","359658.6","1659","1456125","183225","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","11250","21.05","55","21.05","52.2","51.95","52.2","2645","22390.24","73.05","81075","63375","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","11300","18.1","42.35","16.4","39.75","39.5","39.75","35503","301634.08","746.16","1262625","279675","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","11350","17","30.15","12.15","28.6","28.2","28.6","830","7077.99","12.61","19275","13275","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","11400","10.9","23.05","8.05","21.25","21.7","21.25","27066","231723.73","309.43","1290750","149850","10987.45"
"NIFTY","05-Mar-2019","28-Mar-2019","CE","11450","9.95","16.55","7.5","15.8","15.6","15.8","601","5166.27","5.18","13200","2250","10987.45"
