"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","9050","0","0","0","72.4","0","0","0","0","0","0","0","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","9100","3.35","3.4","2.95","3.25","3.25","3.25","41","279.92",".1","21825","0","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","9150","0","0","0","87.45","0","0","0","0","0","0","0","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","9200","3.75","3.9","3.5","3.85","3.85","3.85","2041","14088.68","5.78","179250","145650","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","9250","0","0","0","12.95","12.95","0.05","0","0","0","0","0","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","9300","3.15","4.3","3.15","4.1","3.95","4.1","187","1304.86",".54","54975","-1500","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","9350","0","0","0","124.45","0","0.05","0","0","0","0","0","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","9400","3.2","6.65","3.2","4.7","4.55","4.7","2252","15884.22","7.62","300225","53925","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","9450","0","0","0","7","7","0.1","0","0","0","1050","0","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","9500","5.7","5.7","4.7","5.2","4.95","5.2","9410","67081.99","35.74","1735350","33825","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","9550","0","0","0","172.2","0","0.25","0","0","0","0","0","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","9600","4.8","5.65","4.7","5.2","5","5.2","7491","53964.04","28.84","712725","12750","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","9650","0","0","0","199.65","0","0.5","0","0","0","0","0","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","9700","5.4","6.85","5","6.3","5.95","6.3","9649","70238.57","42.09","570225","-193275","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","9750","3.6","9","3.6","7.1","7.1","7.1","9","65.86",".05","4125","0","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","9800","6.15","8.7","5.95","8.15","8","8.15","11023","81080.21","61.16","989925","145575","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","9850","8.8","10.15","7.5","10.05","10.15","10.05","13","96.12",".08","6375","150","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","9900","9.85","12","8.1","11.05","10.95","11.05","9000","66891.59","66.59","669525","-92325","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","9950","4.05","13.95","4.05","13.15","12.7","13.15","42","313.79",".36","5175","-75","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","10000","14.95","17","11.55","15.8","15.45","15.8","27783","208661.67","289.17","3343200","-335250","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","10050","19.85","19.85","10.05","18.95","18.7","18.95","86","649.29","1.07","6600","1650","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","10100","19.85","23.35","15.2","21.4","20.7","21.4","20419","154952.89","278.96","1054575","108750","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","10150","21.55","25.5","12.05","23.8","25","23.8","151","1151.94","2.45","15375","75","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","10200","24.95","33","20.55","29","28.8","29","22703","174102.14","424.19","1751175","48900","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","10250","26.7","36.4","22.8","33.4","32","33.4","507","3908.95","11.39","33375","4125","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","10300","33.15","43.7","27.95","40.15","38.95","40.15","34672","268736.56","895.36","1675875","67050","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","10350","41.1","52.05","32.85","46.45","40.05","46.45","739","5757.89","21.4","41325","6750","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","10400","40.05","59.4","38.05","54.65","52.65","54.65","51623","404502.39","1842.99","2143650","-159075","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","10450","59","69.05","39.95","62.15","60.05","62.15","1742","13724.36","71.44","35775","-16500","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","10500","62.25","79.25","51.65","73.5","71.5","73.5","82941","657121.43","3961.06","3852825","-198525","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","10550","59","92.35","59","83.75","83","83.75","1494","11903.19","81.92","77700","-1875","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","10600","78.95","105","70.05","96.5","95.8","96.5","79977","640944.14","5126.99","2327850","99075","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","10650","93.4","120.35","82","112.05","110.95","112.05","2610","21041.9","194.53","76275","-2550","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","10700","111","138.9","94","127.95","127","127.95","95332","773188.04","8148.74","3168825","375300","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","10750","133.95","157.45","107.65","145","145","145","4875","39786.22","481.53","90375","1350","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","10800","150.1","178.4","125","165.9","163.8","165.9","80156","658234.95","8971.35","2175000","229425","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","10850","170","202.6","142.2","187.2","187.45","187.2","5545","45816.19","693.75","117225","-30975","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","10900","198.45","228.7","162.1","213.95","211.1","213.95","46228","384540.48","6626.58","1172625","127425","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","10950","207.15","253.1","188","238.65","238.25","238.65","357","2988.27","56.41","17025","3900","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","11000","225.6","289","210.1","272.95","271","272.95","19945","168202.99","3656.74","1567275","-98850","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","11050","258.55","312","246.15","300","300","300","77","653.84","15.7","3975","600","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","11100","302.65","359.1","272.1","337.65","340.3","337.65","2262","19348.24","517.09","116100","3825","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","11150","348.75","371.1","307.55","371.1","371.1","371.1","30","258.33","7.46","1425","525","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","11200","378","436.1","346.05","418.05","418","418.05","2859","24834.53","818.93","555600","-68700","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","11250","423.7","451.05","397.15","451.05","451.05","451.05","7","61.26","2.19","300","0","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","11300","452","527.75","421.5","502.75","500","502.75","635","5593.33","211.7","199575","-16800","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","11350","0","0","0","466.95","466.95","557.35","0","0","0","75","0","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","11400","535.8","606.6","515.05","593.6","593.6","593.6","106","950.6","44.3","85650","600","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","11450","0","0","0","1228.15","0","646.2","0","0","0","0","0","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","11500","649.1","714.15","610","692.1","693","692.1","1088","9901.22","517.22","719925","-52425","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","11550","682.05","713.8","682.05","713.8","713.8","713.8","2","18.37","1.05","75","0","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","11600","735","802.65","704.45","781.4","783","781.4","557","5163.16","317.26","36975","-5250","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","11650","0","0","0","1310.65","0","832.85","0","0","0","0","0","-"
"NIFTY","07-Jan-2019","31-Jan-2019","PE","11700","827","876.3","812.5","876.3","876.3","876.3","10","94.06","6.31","26025","150","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","11750","0","0","0","1392.9","0","900.55","0","0","0","0","0","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","11800","1007.05","1037.55","905.2","942.4","942.15","942.4","17","162.67","12.22","7125","300","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","11850","0","0","0","1368.1","0","998.25","0","0","0","0","0","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","11900","1110.8","1132","1110.8","1132","1132","1132","2","19.53","1.68","32325","0","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","11950","0","0","0","1074.85","1074.85","1096.7","0","0","0","75","0","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","12000","1200","1214.6","1114.8","1141.7","1149","1141.7","234","2311.49","205.49","813150","-6000","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","12050","0","0","0","1396.8","0","1195.65","0","0","0","0","0","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","12100","1307.05","1329.2","1307.05","1329.2","1329.2","1329.2","2","20.13","1.98","21450","0","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","12150","0","0","0","1329.4","0","1294.85","0","0","0","0","0","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","12200","1438.6","1438.6","1329.95","1329.95","1329.95","1329.95","2","20.38","2.08","33525","75","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","12250","0","0","0","1345.55","0","1394.2","0","0","0","0","0","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","12300","0","0","0","1469","1469","1443.95","0","0","0","7200","0","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","12350","0","0","0","1355.5","0","1493.7","0","0","0","0","0","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","12400","1611","1621.75","1522","1548.9","1557.4","1548.9","553","5797.74","654.84","532875","-12525","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","12450","1651","1651","1588.55","1588.55","1588.55","1588.55","6","63.32","7.29","6900","0","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","8550","1.9","1.9","1.05","1.5","1.5","1.5","23","147.51",".03","10875","300","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","8600","1.8","1.9","1","1.75","1.35","1.75","73","470.94",".09","62925","-2025","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","8650","0","0","0","31.05","0","0","0","0","0","0","0","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","8700","0","0","0","3.5","3.5","0","0","0","0","450","0","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","8750","0","0","0","38.9","0","0","0","0","0","0","0","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","8800","2.35","2.35","2.35","2.35","2.35","2.35","1","6.6","0","300","-75","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","8850","0","0","0","48.3","0","0","0","0","0","0","0","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","8900","2.1","2.7","2.05","2.7","2.7","2.7","5","33.38",".01","8700","-150","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","8950","0","0","0","59.4","0","0","0","0","0","0","0","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","9000","3.4","3.6","2.95","3.1","2.95","3.1","2612","17637.45","6.45","1558650","14550","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","9050","0","0","0","72.4","0","0","0","0","0","0","0","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","9100","4.45","4.45","3","3.35","3.35","3.35","73","498.4",".18","21375","-450","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","9150","0","0","0","87.45","0","0","0","0","0","0","0","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","9200","3.6","4","3.05","3.5","3.5","3.5","164","1132.03",".43","180150","900","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","9250","0","0","0","12.95","12.95","0","0","0","0","0","0","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","9300","3.9","4.2","3.5","3.75","3.8","3.75","198","1381.64",".59","55500","525","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","9350","0","0","0","124.45","0","0.05","0","0","0","0","0","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","9400","4.9","5","4.05","4.1","4.05","4.1","930","6559.63","3.13","293025","-7200","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","9450","0","0","0","7","7","0.05","0","0","0","1050","0","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","9500","5.05","5.65","4.3","4.45","4.4","4.45","8702","62033.08","31.33","1757325","21975","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","9550","0","0","0","172.2","0","0.1","0","0","0","0","0","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","9600","5.35","6","4.05","4.2","4.1","4.2","6436","46362.38","23.18","711750","-975","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","9650","0","0","0","199.65","0","0.25","0","0","0","0","0","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","9700","6.65","7","4.5","4.7","4.75","4.7","5250","38214.74","20.99","513525","-56700","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","9750","7","7","4.3","5.25","5.25","5.25","6","43.9",".02","4125","0","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","9800","8.1","8.9","5.15","5.45","5.5","5.45","10798","79417.88","52.58","837675","-152250","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","9850","10","10","5.05","5.05","5.05","5.05","7","51.76",".04","6375","0","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","9900","10.45","12","7.15","7.65","7.75","7.65","10793","80206.35","68.32","849600","180075","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","9950","13","13.9","9","9","9","9","27","201.74",".25","5925","750","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","10000","16.4","16.95","10.2","11.3","11.45","11.3","22638","170011.83","226.83","3547425","204225","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","10050","21","21","11.25","12.3","12.3","12.3","93","702.08","1.09","7500","900","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","10100","22.45","25","13.1","15.55","16.3","15.55","14570","110563.21","195.46","995925","-58650","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","10150","25","27.15","15.5","17.75","18","17.75","235","1792.51","3.57","19650","4275","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","10200","27.4","32.5","19.2","21.35","22.45","21.35","26287","201583.38","487.83","1905750","154575","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","10250","38.95","40.7","22.55","24.9","25.75","24.9","379","2921.53","7.97","38100","4725","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","10300","35.85","44.35","27","29.8","31.05","29.8","29758","230643.58","763.03","1640775","-35100","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","10350","40.05","52","31.7","35.4","35.5","35.4","574","4473.18","17.51","49125","7800","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","10400","49.5","60.25","37.1","41.1","43","41.1","52623","412331.51","1872.11","2358000","214350","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","10450","68.8","70.15","43.3","48.35","50.55","48.35","1247","9826.13","52.76","50400","14625","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","10500","69.15","80.75","51.2","56.85","59.1","56.85","98058","776968.09","4761.34","3955950","103125","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","10550","87.65","93.65","60.1","66.85","69.05","66.85","2205","17571.38","124.31","81825","4125","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","10600","93","107.95","70.25","77.6","81.45","77.6","89078","714080","5909.9","2362725","34875","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","10650","115.5","124.5","82.35","90.9","94.3","90.9","3750","30239.39","286.27","90825","14550","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","10700","128.2","142","95","105.25","109.3","105.25","105234","853821.73","9318.88","3484800","315975","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","10750","154.75","161.1","111.1","121.9","126","121.9","7942","64839.58","807.2","131700","41325","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","10800","162.25","184","125","138.9","144.2","138.9","81340","668123.98","9269.98","2269500","94500","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","10850","185.8","209.65","145.2","158.7","164","158.7","2759","22807.77","356.41","116700","-525","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","10900","208.5","235.9","166.5","181.15","189.3","181.15","31618","263108.1","4630.95","1253850","81225","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","10950","251.15","266.7","192.55","208.95","214","208.95","226","1893.19","37.17","15975","-1050","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","11000","270.15","294","220","237.65","248.65","237.65","12151","102537.4","2291.65","1548600","-18675","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","11050","323","324","240.65","271.7","271.7","271.7","17","144.41","3.52","3975","0","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","11100","338.8","366.95","281","302.25","307.4","302.25","2202","18858.5","526.85","103050","-13050","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","11150","392.75","399.15","319.5","339.35","339.35","339.35","6","51.8","1.63","1200","-225","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","11200","430","449","356.05","376.55","390","376.55","1957","17026.84","588.04","558450","2850","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","11250","478.1","490.15","478.1","490.15","490.15","490.15","2","17.6",".73","375","75","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","11300","518.85","533.85","434.75","469.25","473.7","469.25","572","5059.73","212.03","189150","-10425","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","11350","0","0","0","466.95","466.95","528.35","0","0","0","75","0","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","11400","623.85","629.95","531.75","556.15","560.55","556.15","47","421.32","19.47","85425","-225","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","11450","0","0","0","1228.15","0","617.1","0","0","0","0","0","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","11500","708.55","743.4","615.05","650.85","660","650.85","347","3165.39","172.52","704250","-15675","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","11550","0","0","0","713.8","713.8","709.3","0","0","0","75","0","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","11600","802.95","823.6","731.5","749.3","749","749.3","561","5208.8","328.1","36675","-300","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","11650","0","0","0","1310.65","0","804.05","0","0","0","0","0","-"
"NIFTY","08-Jan-2019","31-Jan-2019","PE","11700","909.5","935.6","800.3","808.35","808.35","808.35","12","113.09","7.79","25950","-75","-"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","11750","0","0","0","1392.9","0","849.95","0","0","0","0","0","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","11800","905","1009.35","905","921.5","922","921.5","39","373.26","28.11","6675","-450","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","11850","0","0","0","1368.1","0","947.5","0","0","0","0","0","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","11900","1064.6","1065.15","1034.4","1034.4","1034.4","1034.4","5","48.58","3.96","32325","0","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","11950","0","0","0","1074.85","1074.85","1045.9","0","0","0","75","0","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","12000","1091","1221","1089.4","1113.15","1119.7","1113.15","333","3283.48","286.48","808500","-4650","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","12050","0","0","0","1396.8","0","1144.85","0","0","0","0","0","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","12100","1268.15","1268.25","1268.15","1268.25","1268.25","1268.25","2","20.05","1.9","21450","0","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","12150","0","0","0","1329.4","0","1244.05","0","0","0","0","0","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","12200","1364.3","1368.45","1364.3","1368.45","1368.45","1368.45","4","40.7","4.1","33450","-75","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","12250","0","0","0","1345.55","0","1343.45","0","0","0","0","0","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","12300","0","0","0","1469","1469","1393.2","0","0","0","7200","0","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","12350","0","0","0","1355.5","0","1442.95","0","0","0","0","0","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","12400","1490","1612.15","1490","1511.25","1521.3","1511.25","442","4620.97","510.37","525000","-7875","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","12450","1609.85","1611.2","1560.85","1562.2","1560.85","1562.2","8","84.22","9.52","6750","-150","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","8550","1.65","1.65","0.65","1","1","1","49","314.24",".03","10875","0","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","8600","1.7","1.95","1.05","1.5","1.2","1.5","51","329",".05","62625","-300","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","8650","0","0","0","31.05","0","0","0","0","0","0","0","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","8700","2.5","2.5","2.4","2.45","2.45","2.45","5","32.63",".01","750","300","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","8750","0","0","0","38.9","0","0","0","0","0","0","0","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","8800","0","0","0","2.35","2.35","0","0","0","0","300","0","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","8850","0","0","0","48.3","0","0","0","0","0","0","0","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","8900","1.25","2.1","1.2","2","2","2","19","126.85",".03","9300","600","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","8950","0","0","0","59.4","0","0","0","0","0","0","0","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","9000","3.05","3.1","2.7","2.85","2.7","2.85","2141","14456.45","4.7","1536750","-21900","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","9050","0","0","0","72.4","0","0","0","0","0","0","0","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","9100","3","3.45","2.9","3.05","3.05","3.05","55","375.5",".13","20700","-675","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","9150","0","0","0","87.45","0","0","0","0","0","0","0","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","9200","3.15","3.75","3","3.15","3.05","3.15","145","1000.85",".35","179550","-600","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","9250","0","0","0","12.95","12.95","0","0","0","0","0","0","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","9300","3.8","3.8","3.1","3.15","3.1","3.15","67","467.49",".17","55125","-375","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","9350","0","0","0","124.45","0","0","0","0","0","0","0","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","9400","3.7","4.35","3.45","3.55","3.65","3.55","1025","7229.13","2.88","295650","2625","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","9450","0","0","0","7","7","0.05","0","0","0","1050","0","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","9500","4","4.85","3.75","3.9","3.75","3.9","11692","83341.19","35.69","1645950","-111375","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","9550","0","0","0","172.2","0","0.05","0","0","0","0","0","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","9600","3.6","4.7","3.4","3.55","3.45","3.55","9059","65250.88","26.08","685500","-26250","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","9650","0","0","0","199.65","0","0.1","0","0","0","0","0","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","9700","3","5.7","3","3.95","3.95","3.95","7089","51594.96","22.49","446475","-67050","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","9750","3.65","6","3.55","3.9","4.5","3.9","31","226.78",".09","3225","-900","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","9800","4.9","7.35","4.25","4.45","4.45","4.45","16777","123372.77","61.82","587325","-250350","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","9850","5","6.5","4.35","5","5","5","10","73.92",".04","6450","75","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","9900","6.7","10","5.4","5.85","5.8","5.85","17174","127603.2","86.25","858225","8625","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","9950","8","9.5","6.6","8.2","8.2","8.2","43","321.15",".26","5775","-150","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","10000","9.85","14.85","8.05","8.65","8.7","8.65","28957","217393.99","216.49","3597450","50025","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","10050","11","15","9.5","10.9","10","10.9","210","1584.74","1.86","13800","6300","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","10100","14.75","20.5","11","12","12.15","12","23485","178135.88","237","1277400","281475","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","10150","14.05","27","12.5","13.6","13.65","13.6","301","2294.97","3.61","19050","-600","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","10200","19.1","29","15.35","16.9","17.05","16.9","29669","227386.86","419.01","1952100","46350","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","10250","20.55","34.8","18.55","19.85","20.3","19.85","774","5963.42","13.29","36000","-2100","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","10300","24.9","39.7","21.65","23.7","23.8","23.7","37206","288155.24","738.89","1557600","-83175","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","10350","28.65","45.4","25.35","27.85","27.8","27.85","914","7116.15","21.22","54150","5025","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","10400","33.95","54.45","30","33.05","32.95","33.05","59212","463497.15","1643.55","2099700","-258300","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","10450","38.55","64.3","35.25","38.95","40.2","38.95","938","7381.16","29.59","60900","10500","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","10500","50","74.45","41.75","45.75","46","45.75","115009","910104.43","4408.56","3825525","-130425","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","10550","50.15","87.3","50","54","55.3","54","2377","18913.54","105.53","82425","600","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","10600","64.3","100.65","58.1","63.25","63.9","63.25","104296","834629.61","5476.41","2394825","32100","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","10650","80","116.8","69.6","75.55","76","75.55","3762","30285.75","236.78","102825","12000","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","10700","86","134.7","80.3","87.2","87.4","87.2","143561","1162361.64","10284.62","3298875","-185925","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","10750","97.95","154","92.4","102.3","101.85","102.3","7797","63522.03","658.72","155025","23325","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","10800","120","175.95","107.65","118.4","119","118.4","140725","1153340.4","13467.9","2341500","72000","10855.15"
"NIFTY","09-Jan-2019","31-Jan-2019","PE","10850","130","200","120","136.9","137","136.9","9507","78411.49","1048.27","140325","23625","10855.15"
