"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","14900","34.85","40","23.15","25.7","23.8","25.7","4267","47772.38","88.66","301800","58425","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","14950","0","0","0","170.6","0","94.8","0","0","0","0","0","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","15000","26","26.45","16.1","17.8","17.5","17.8","9789","110274.97","148.72","1189575","115500","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","15050","15.1","16","12.15","14.1","12.15","14.1","8","90.39",".09","525","525","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","15100","13.05","18.9","11.7","13.15","13.2","13.15","1720","19497.96","18.96","155850","7425","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","15150","13","13","13","13","13","65.3","20","227.45",".2","1500","1500","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","15200","14.35","14.75","9.3","10.9","11.05","10.9","1707","19474.95","15.15","78825","-1275","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","15250","11","11","11","11","11","53.7","16","183.13",".13","1200","1200","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","15300","10.5","11.95","7.8","8.85","8.9","8.85","817","9380.79","5.71","119550","14925","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","15350","9.15","13.95","7.05","7.75","8.7","7.75","302","3478.77","2","51000","8925","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","15400","8.2","9.95","6.35","6.95","7.1","6.95","886","10238.55","5.25","107250","12075","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","15450","0","0","0","71.05","0","35.7","0","0","0","0","0","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","15500","8.05","8.25","5","5.6","5.35","5.6","1896","22049.88","8.88","155475","64200","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","10150","3835.6","3861.05","3835.6","3861.05","3861.05","3861.05","3","31.51","8.67","5400","0","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","10200","3805","3845","3805","3835","3835","3835","14","147.31","40.21","73725","450","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","10250","0","0","0","1690.75","0","3800.65","0","0","0","0","0","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","10300","3740","3740","3740","3740","3740","3750.85","1","10.53","2.81","1500","-75","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","10350","0","0","0","1613.2","0","3701","0","0","0","0","0","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","10400","0","0","0","3590","3590","3651.15","0","0","0","525","0","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","10450","0","0","0","1537.5","0","3601.3","0","0","0","0","0","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","10500","3500","3550","3500","3537.3","3523.25","3537.3","55","578.83","145.7","205650","-2775","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","10550","0","0","0","1464.05","0","3501.6","0","0","0","0","0","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","10600","0","0","0","3380","3380","3451.75","0","0","0","300","0","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","10650","0","0","0","1392.1","0","3401.95","0","0","0","0","0","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","10700","0","0","0","3260","3260","3352.1","0","0","0","150","0","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","10750","0","0","0","1322.2","0","3302.25","0","0","0","0","0","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","10800","0","0","0","3172.5","3160","3252.4","0","0","0","7050","0","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","10850","0","0","0","1254","0","3202.55","0","0","0","0","0","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","10900","0","0","0","3089","3089","3152.75","0","0","0","675","0","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","10950","0","0","0","1188.35","0","3102.9","0","0","0","0","0","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","11000","3000","3050","3000","3039.45","3042.15","3039.45","82","863.08","186.58","336975","-3675","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","11050","0","0","0","1124.9","0","3003.2","0","0","0","0","0","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","11100","2914.35","2950","2911.8","2950","2950","2950","9","94.74","19.82","3225","-225","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","11150","0","0","0","1063.55","0","2903.55","0","0","0","0","0","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","11200","2840.15","2849.45","2838","2839.15","2838","2839.15","41","431.86","87.46","29550","-825","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","11250","0","0","0","1004.4","0","2803.9","0","0","0","0","0","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","11300","2735","2750.2","2715","2724.9","2730.8","2724.9","106","1115.46","217.11","42450","1875","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","11350","0","0","0","947.45","0","2704.3","0","0","0","0","0","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","11400","2624.4","2624.45","2624.4","2624.45","2624.45","2654.5","2","21.04","3.94","7575","0","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","11450","0","0","0","892.7","0","2604.7","0","0","0","0","0","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","11500","2512.65","2552","2512.65","2530","2530","2530","61","642.15","116.02","451725","2475","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","11550","0","0","0","840.15","0","2505.15","0","0","0","0","0","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","11600","2447.55","2447.55","2447.55","2447.55","2447.55","2455.4","1","10.54","1.84","17550","0","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","11650","0","0","0","789.75","0","2405.7","0","0","0","0","0","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","11700","2311.05","2311.05","2311","2311","2311","2356","2","21.02","3.47","22350","150","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","11750","0","0","0","741.55","0","2306.35","0","0","0","0","0","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","11800","2228.1","2243","2227.8","2242.45","2242.45","2256.7","6","63.15","10.05","19275","0","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","11850","0","0","0","695.5","0","2207.15","0","0","0","0","0","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","11900","0","0","0","2100","2100","2157.6","0","0","0","5325","0","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","11950","0","0","0","651.6","0","2108.15","0","0","0","0","0","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","12000","2017.1","2062.25","2014","2043.6","2042","2043.6","256","2696.06","392.06","456225","10200","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","12050","0","0","0","609.75","0","2009.45","0","0","0","0","0","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","12100","1923.15","1936.45","1922.6","1934.75","1934.75","1960.25","4","42.09","5.79","15750","0","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","12150","0","0","0","569.95","0","1911.1","0","0","0","0","0","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","12200","0","0","0","1797.8","1799","1862.15","0","0","0","22575","0","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","12250","0","0","0","1657.9","1657.9","1813.25","0","0","0","75","0","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","12300","1739.7","1755","1739.7","1755","1755","1755","5","52.68","6.55","17625","75","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","12350","0","0","0","496.3","0","1716.05","0","0","0","0","0","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","12400","1653.7","1670.2","1653.7","1670.2","1670.2","1667.7","4","42.19","4.99","49800","-300","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","12450","0","0","0","462.4","0","1619.6","0","0","0","0","0","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","12500","1534.2","1576.2","1526.65","1556.8","1554","1556.8","215","2266.49","250.86","321675","-300","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","12550","0","0","0","430.3","0","1524.15","0","0","0","0","0","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","12600","1437.65","1472","1437.65","1456.55","1456.55","1456.55","11","115.88","11.93","43650","300","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","12650","0","0","0","400","0","1429.85","0","0","0","0","0","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","12700","1346.1","1380","1346.1","1364.15","1360.9","1364.15","58","612","59.55","43800","3000","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","12750","0","0","0","371.45","0","1337","0","0","0","0","0","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","12800","1249.65","1286","1249.65","1278","1278","1291.2","10","105.53","9.53","52500","-150","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","12850","0","0","0","344.6","0","1245.8","0","0","0","0","0","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","12900","1160.6","1188.2","1160.6","1183.5","1183.5","1183.5","18","190.04","15.89","45225","-75","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","12950","0","0","0","319.9","0","1156.6","0","0","0","0","0","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","13000","1060","1099","1060","1083.05","1086.8","1083.05","337","3559.46","273.71","743475","-750","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","13050","1028.3","1028.3","1028.2","1028.2","1028.2","1069.6","2","21.12","1.54","150","75","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","13100","994.6","1000","981.8","992.75","986.85","992.75","22","232.52","16.37","45975","-450","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","13150","938.8","938.8","938.75","938.75","938.75","985.15","2","21.13","1.41","1500","150","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","13200","897.95","918.9","893.6","906.5","904","906.5","37","391.42","25.12","71250","-150","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","13250","853.95","853.95","853.5","853.5","853.5","903.5","2","21.16","1.28","3075","150","14018.5"
"NIFTY","01-Jan-2021","28-Jan-2021","CE","13300","807","829","806.65","821.05","820.05","821.05","85","899.93","52.06","87750","-3000","14018.5"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","13350","852.9","864.45","852.85","864.45","864.45","864.45","3","31.97","1.93","4425","0","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","13400","764","832.35","680.9","821.3","832.35","821.3","237","2520.27","138.42","118875","-2550","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","13450","700","700","700","700","700","819.35","1","10.61",".53","5250","-75","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","13500","690","746.5","590.65","738.8","745","738.8","1927","20522.45","1011.57","885000","-60750","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","13550","651.85","695.95","575.1","695.95","695.95","695.95","8","85.25","3.95","3825","-150","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","13600","619.4","666.9","520","657.65","661.1","657.65","705","7512.54","321.54","195375","-675","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","13650","559","604.45","559","604.45","604.45","669.45","4","42.72","1.77","11325","-75","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","13700","538.35","584.05","450.5","572.55","579.05","572.55","1238","13215.1","494.65","245025","-14775","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","13750","514.45","550.2","439","550.2","550.2","550.2","77","821.74","27.68","12825","-450","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","13800","455","509.6","382.15","499.45","509.6","499.45","2812","30081.34","977.14","376200","-55050","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","13850","432","475.1","359","463.35","475.1","463.35","111","1188.3","35.28","19275","600","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","13900","418.95","440","320","427.25","433","427.25","5418","58058.3","1575.65","927900","-74325","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","13950","368.95","400","290.05","394.85","399","394.85","588","6311.33","159.38","30150","1875","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","14000","325.1","366.45","263","359.55","365","359.55","31996","343754.99","7796.99","2098875","-3825","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","14050","304.55","336.3","239.6","326.7","330.1","326.7","2338","25157.04","520.36","50325","-2550","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","14100","278.5","305.95","214.65","298.5","303.05","298.5","20740","223536.71","4211.21","623625","114450","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","14150","255.95","276.55","192.7","269.25","272.1","269.25","1385","14955.06","256.75","26775","16350","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","14200","230.05","249.25","171.6","242.35","248","242.35","21904","236845.9","3568.3","778725","113325","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","14250","201.05","224.1","152.35","216.55","221.05","216.55","838","9077.23","121.1","13875","2925","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","14300","185.15","198.2","134.65","191.45","197.2","191.45","13530","146852.05","1742.8","493575","89400","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","14350","157.05","175.85","118","168.95","175.6","168.95","786","8547.48","88.15","19125","3075","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","14400","135.9","160.05","102.8","149.75","154.1","149.75","11192","121973.97","1100.37","421050","42825","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","14450","124.45","135.95","90.3","130.7","135.95","130.7","1169","12770.39","101.35","29250","2325","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","14500","106.5","119","77.9","113.6","119","113.6","32012","350552.94","2422.44","1359750","145800","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","14550","90.55","101.5","67.6","98.35","101.5","98.35","1282","14075.2","85.38","24750","15150","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","14600","78.25","100","57.3","84.1","88.15","84.1","14744","162270.62","823.82","451200","151125","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","14650","79.65","79.65","49.05","71.55","75","71.55","1877","20714.87","91.34","43875","40425","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","14700","56.15","64.45","41.75","61.1","64.45","61.1","9256","102422.16","374.76","530475","6675","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","14750","47.8","54","35.4","51.1","54","51.1","1653","18344.9","58.58","38550","4800","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","14800","40","45.5","30.5","43.3","45.45","43.3","10839","120635.33","322.43","646200","75","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","14850","31","37.5","23.45","36.35","37.15","36.35","1345","15013.85","33.91","13575","-4500","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","14900","29.45","31.35","21.65","30.15","31.05","30.15","5851","65505.32","120.39","331275","29475","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","14950","25.95","25.95","22.85","24.25","25.6","24.25","3","33.69",".06","75","75","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","15000","25.4","27.55","15.5","21","21.95","21","13563","152780.86","197.11","1252575","63000","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","15050","18","18.7","13.5","18.5","17.5","18.5","65","734.51",".82","2475","1950","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","15100","13.65","16.45","12.05","15.8","14.45","15.8","3256","36909.63","35.43","112275","-43575","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","15150","15.35","15.35","13.9","14.9","13.9","14.9","3","34.12",".03","1725","225","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","15200","18","18","9.35","12.55","12.85","12.55","3208","36599.49","28.29","137250","58425","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","15250","0","0","0","11","11","55.95","0","0","0","1200","0","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","15300","9.05","11.65","8.25","10.1","10.3","10.1","2857","32804.75","20.67","205500","85950","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","15350","6.55","11.75","6.5","9.55","9.55","9.55","110","1267.07",".7","49125","-1875","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","15400","10.9","10.9","6.25","8.1","8.15","8.1","922","10654.5","5.4","112800","5550","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","15450","0","0","0","71.05","0","36.5","0","0","0","0","0","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","15500","6","6.95","5.55","6.15","5.9","6.15","1787","20781.96","8.09","182850","27375","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","10150","0","0","0","3861.05","3861.05","4011.2","0","0","0","5400","0","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","10200","3902","3979.65","3813.35","3968.8","3979.65","3968.8","57","602.56","166.51","70200","-3525","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","10250","0","0","0","1690.75","0","3911.5","0","0","0","0","0","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","10300","3716.6","3716.6","3716.6","3716.6","3716.6","3861.65","1","10.51","2.79","1500","0","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","10350","0","0","0","1613.2","0","3811.8","0","0","0","0","0","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","10400","0","0","0","3590","3590","3761.9","0","0","0","525","0","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","10450","0","0","0","1537.5","0","3712.05","0","0","0","0","0","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","10500","3605","3648.25","3510","3648.25","3648.25","3648.25","37","391.32","99.95","205200","-450","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","10550","0","0","0","1464.05","0","3612.35","0","0","0","0","0","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","10600","3468.35","3468.35","3468.35","3468.35","3468.35","3562.5","1","10.55","2.6","375","75","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","10650","0","0","0","1392.1","0","3512.6","0","0","0","0","0","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","10700","3331.5","3331.5","3331.5","3331.5","3331.5","3462.75","1","10.52","2.5","225","75","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","10750","0","0","0","1322.2","0","3412.9","0","0","0","0","0","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","10800","3290","3290","3290","3290","3290","3363.05","1","10.57","2.47","6975","-75","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","10850","0","0","0","1254","0","3313.2","0","0","0","0","0","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","10900","3215","3215","3215","3215","3215","3263.3","1","10.59","2.41","600","-75","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","10950","0","0","0","1188.35","0","3213.45","0","0","0","0","0","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","11000","3103.45","3174.65","3006","3147.45","3152.4","3147.45","79","836.09","184.34","334275","-2700","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","11050","0","0","0","1124.9","0","3113.75","0","0","0","0","0","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","11100","0","0","0","2950","2950","3063.9","0","0","0","3225","0","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","11150","0","0","0","1063.55","0","3014.05","0","0","0","0","0","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","11200","2920","2920","2917.45","2918.55","2918.55","2964.15","8","84.72","17.52","29325","-225","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","11250","0","0","0","1004.4","0","2914.3","0","0","0","0","0","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","11300","2815","2829.2","2736.45","2796.6","2796.6","2864.45","53","561.29","112.11","39225","-3225","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","11350","0","0","0","947.45","0","2814.6","0","0","0","0","0","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","11400","2690","2747.3","2690","2744.3","2746.3","2744.3","52","550.85","106.25","11475","3900","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","11450","0","0","0","892.7","0","2714.95","0","0","0","0","0","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","11500","2610","2663.75","2483.1","2653.4","2663.75","2653.4","71","751.82","139.45","450150","-1575","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","11550","0","0","0","840.15","0","2615.25","0","0","0","0","0","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","11600","2440.2","2440.2","2440.2","2440.2","2440.2","2565.45","1","10.53","1.83","17550","0","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","11650","0","0","0","789.75","0","2515.6","0","0","0","0","0","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","11700","2432","2447.3","2432","2446.15","2445","2446.15","3","31.82","5.49","22425","75","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","11750","0","0","0","741.55","0","2416.05","0","0","0","0","0","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","11800","2320","2350","2280","2349","2350","2349","27","285.97","47.02","19050","-225","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","11850","0","0","0","695.5","0","2316.5","0","0","0","0","0","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","11900","0","0","0","2100","2100","2266.8","0","0","0","5325","0","14132.9"
"NIFTY","04-Jan-2021","28-Jan-2021","CE","11950","0","0","0","651.6","0","2217.1","0","0","0","0","0","14132.9"
